Sector,2025-04-03
ユナイテッドアローズ - 高島屋,0.6845886987731173
ユニプレス - 日本発條,0.876089439237641
ユーグレナ - タカラバイオ,0.7129843216845295
ユーグレナ - ネクセラファーマ,0.6884795626108212
ユー・エス・エス - ホシザキ,0.5777540081570989
ユー・エス・エス - メイテックグループホールディングス,0.9505516244224647
ユー・エス・エス - 光通信,1.776120768315656
ライオン - 小林製薬,0.9457472060812842
ライフコーポレーション - ベルク,0.7211403655754065
ライフコーポレーション - ヤオコー,0.8699996769956372
ラウンドワン - 共立メンテナンス,0.5865796826265213
リゾートトラスト - 共立メンテナンス,1.0102615210713979
リョービ - カヤバ,0.34323945439846415
リョービ - 沖電気工業,1.4537341327820896
リンクアンドモチベーション - シーイーシー,1.4041683343030298
リンテック - 長瀬産業,0.7777218216728178
リンナイ - ホシザキ,0.48817896576755065
ルネサスエレクトロニクス - ローム,0.34285998235040777
レゾナック・ホールディングス - 日本カーボン,0.7530363056035493
レゾナック・ホールディングス - 東海カーボン,0.8190527680770748
レーザーテック - 東京精密,0.2489534367858994
ロイヤルホールディングス - 藤田観光,0.19408659350049912
ロック・フィールド - 正栄食品工業,0.6064102533178941
ロート製薬 - ノエビアホールディングス,0.9122897248331249
ロート製薬 - ミルボン,1.0559916446534487
ワコム - アズビル,0.6789955407446129
ワコールホールディングス - ヨンドシーホールディングス,0.3509086761363723
七十七銀行 - スルガ銀行,0.7384302658210933
七十七銀行 - 八十二銀行,1.3998614612698639
七十七銀行 - 山口フィナンシャルグループ,0.8004581290575448
三井不動産 - ゴールドクレスト,0.5699173191835213
三井不動産 - 三菱地所,0.8690385476621278
三井不動産 - 住友不動産,0.7471517442627751
三井住友トラストグループ - みずほフィナンシャルグループ,0.9369218359872112
三井住友トラストグループ - 三井住友フィナンシャルグループ,1.2900142429557702
三井住友フィナンシャルグループ - みずほフィナンシャルグループ,1.4923759105035692
三井住友建設 - 熊谷組,1.1702961059889312
三井倉庫ホールディングス - 住友倉庫,0.7431079688650012
三井化学 - 三菱ケミカルグループ,1.050458496835921
三井松島ホールディングス - ＥＩＺＯ,1.1943812357599246
三井物産 - 三菱商事,1.3110733583636047
三井金属鉱業 - 住友金属鉱山,0.822844963873407
三井Ｅ＆Ｓ - ＩＨＩ,2.337140991960541
三和ホールディングス - ＬＩＸＩＬ,0.22673785451563572
三洋化成工業 - サカタインクス,0.471761299290498
三洋化成工業 - ａｒｔｉｅｎｃｅ,1.6709285330568098
三浦工業 - 栗田工業,0.8692553930576254
三菱マテリアル - ＤＯＷＡホールディングス,0.6234960837710064
三菱倉庫 - 三井倉庫ホールディングス,0.7523307774824858
三菱倉庫 - 住友倉庫,0.7538808357835006
三菱地所 - ゴールドクレスト,1.0591080976487388
三菱地所 - 住友不動産,0.6197132467055148
三菱総合研究所 - スクロール,1.157602080215694
三菱自動車工業 - マツダ,2.0306299750124794
三菱重工業 - 川崎重工業,0.8421077079663075
三菱重工業 - 新明和工業,0.40906508460553687
三菱重工業 - ＩＨＩ,0.5929528192269817
三菱電機 - 富士電機,0.34456716567941886
三菱食品 - 加藤産業,1.4475627172669023
三菱ＵＦＪフィナンシャル・グループ - みずほフィナンシャルグループ,0.8629438821133842
三菱ＵＦＪフィナンシャル・グループ - りそなホールディングス,0.9589401723553402
三菱ＵＦＪフィナンシャル・グループ - 三井住友トラストグループ,0.9220428641757297
三菱ＵＦＪフィナンシャル・グループ - 三井住友フィナンシャルグループ,1.0424370650683032
三越伊勢丹ホールディングス - エイチ・ツー・オー　リテイリング,0.6982022950489524
三越伊勢丹ホールディングス - ユナイテッドアローズ,1.3007074209499216
三越伊勢丹ホールディングス - 丸井グループ,1.1421419222473008
三越伊勢丹ホールディングス - 松屋,2.4892787595841073
三越伊勢丹ホールディングス - 高島屋,1.0718348027527531
不二製油 - ハウス食品グループ本社,0.6482815147289942
不二越 - スター精密,1.0970513725658195
不二越 - タムラ製作所,0.7282889894921718
世紀東急工業 - 宮地エンジニアリンググループ,0.5052854508466366
中山製鋼所 - 淀川製鋼所,1.2905285806677442
中山製鋼所 - 長瀬産業,0.9631183282493293
中部電力 - 中国電力,1.1182141457685295
中電工 - 三機工業,0.9668572623440371
丸一鋼管 - パラマウントベッドホールディングス,1.707538421591373
丸三証券 - 極東証券,0.6356809068661304
丸紅 - 岩谷産業,2.269906813847986
乃村工藝社 - 丹青社,0.9086005328673142
久光製薬 - ツムラ,0.9824290101741296
久光製薬 - 持田製薬,0.7723040022984612
九州フィナンシャルグループ - 滋賀銀行,1.1610264524168519
亀田製菓 - わらべや日洋ホールディングス,1.4916788438204458
五洋建設 - ライト工業,1.4890526164008708
京成電鉄 - 日本空港ビルデング,2.297310519823476
京浜急行電鉄 - 京阪ホールディングス,0.9337312322352328
京都フィナンシャルグループ - 任天堂,1.0415152685550213
伊藤園 - カゴメ,0.5764962943434496
伊藤忠商事 - 丸紅,0.9284506149428313
伊藤忠商事 - 住友商事,1.2218741992872242
伊藤忠商事 - 岩谷産業,1.834328652872101
伯東 - グローブライド,1.203674966051089
伯東 - 加賀電子,0.610319777587845
住友ファーマ - 大塚ホールディングス,0.39735679941445484
住友ファーマ - 第一三共,0.8277353714475421
住友不動産 - ゴールドクレスト,0.27263850463662725
住友倉庫 - 上組,0.674282119465872
住友化学 - トクヤマ,0.9381231327885019
住友化学 - ＵＢＥ,0.8242150521565689
住友大阪セメント - 太平洋セメント,0.45413941452493595
住友林業 - 積水化学工業,0.9502101452098402
住友理工 - 愛三工業,0.6733512832209914
住友精化 - 太陽ホールディングス,0.8539551288728456
住友電気工業 - デンソー,1.164090634370821
住友電気工業 - ＮＯＫ,0.8874540698661781
住友電設 - 大氣社,0.8436922250505072
住石ホールディングス - 日本冶金工業,0.056913464330789934
信越化学工業 - 日東電工,1.0184164497586616
信越化学工業 - 東京応化工業,2.3821331666258967
全国保証 - 三菱ＨＣキャピタル,0.994018549902451
全国保証 - 東京センチュリー,1.1213271352729421
共英製鋼 - 大和工業,1.5999973591572276
出光興産 - コスモエネルギーホールディングス,0.48401153859619284
出光興産 - ＥＮＥＯＳホールディングス,0.5403355190287193
北陸電力 - 東北電力,0.5620897472140426
北陸電力 - 沖縄電力,0.4910663410836397
北陸電力 - 電源開発,0.5265343384138589
千葉銀行 - ふくおかフィナンシャルグループ,1.0974155517179949
協和キリン - 塩野義製薬,1.0489470675912331
南都銀行 - 京葉銀行,1.0313163581872886
博報堂ＤＹホールディングス - ゴールドウイン,0.3502917137974183
博報堂ＤＹホールディングス - 電通グループ,2.0865154004029267
双日 - 兼松,1.5762441301882675
古河電気工業 - シャープ,0.996308119159213
古河電気工業 - フジクラ,0.9933308171564145
古河電気工業 - ＮＴＮ,1.682572818709537
合同製鐵 - 新日本電工,0.4786741292739074
品川リフラクトリーズ - 黒崎播磨,0.8239903594056869
商船三井 - 川崎汽船,1.5695342534928003
四国電力 - 北海道電力,1.318816295365613
堀場製作所 - 東京精密,0.8237391181464737
堺化学工業 - 伯東,2.280213687623344
塩野義製薬 - エーザイ,0.6534729116271686
塩野義製薬 - 中外製薬,0.7981414791835512
壱番屋 - リンガーハット,0.9168634542050617
大同特殊鋼 - ＵＡＣＪ,0.9908042207506437
大和ハウス工業 - 積水ハウス,0.6688052128357458
大和証券グループ本社 - 松井証券,1.3242836378603344
大和証券グループ本社 - 野村ホールディングス,0.9400907968724249
大垣共立銀行 - トモニホールディングス,0.9501742959704411
大垣共立銀行 - 南都銀行,0.6348859647979722
大成建設 - 鹿島建設,0.904238743554708
大東建託 - 大和ハウス工業,1.1865272933839497
大東建託 - 積水ハウス,0.5793606784863251
大林組 - 清水建設,1.4406698202664723
大王製紙 - レンゴー,1.9589069931311687
大阪ソーダ - 松田産業,2.626036782316415
大阪ソーダ - 積水樹脂,2.5794718816517332
大阪チタニウムテクノロジーズ - 東邦チタニウム,4.044353545695101
大阪有機化学工業 - バルカー,0.9973394560039759
大阪瓦斯 - 東邦瓦斯,1.3987314261657526
大阪瓦斯 - 静岡ガス,0.7932927609608111
大黒天物産 - アークス,0.7383759442282068
大黒天物産 - バローホールディングス,0.6442765520514507
太陽ホールディングス - フジミインコーポレーテッド,0.5017746250052534
太陽ホールディングス - リンテック,0.6662053190091837
太陽ホールディングス - 東京計器,0.7776407735847283
太陽誘電 - 村田製作所,0.6276930681689249
奥村組 - 九電工,1.1479770616969494
奥村組 - 戸田建設,0.9394347713339182
奥村組 - 東鉄工業,1.0053341858565144
